"Subject" "Activity" "mean_grouped" "dimension" "type_computation" "typetime" "type_number" "body_vs_gravity" "mag" "jerk" "freq"
17 "WALKING_DOWNSTAIRS" -0.987195772291667 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
18 "SITTING" -0.968781037 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
18 "STANDING" -0.711788469131737 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
19 "SITTING" -0.571311190432222 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
20 "LAYING" -0.426120353397436 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
20 "STANDING" -0.606793100151515 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
21 "SITTING" -0.66515912310562 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
22 "SITTING" -0.649008826582323 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
22 "STANDING" -0.417944389701626 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
23 "STANDING" -0.61898123051828 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
24 "LAYING" -0.685979796261942 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
25 "STANDING" -0.722502919364303 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
26 "STANDING" -0.678386582086227 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
27 "LAYING" -0.593582093143792 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
27 "STANDING" -0.985056905 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.651619848945026 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.635499779848779 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.6607705539047 "Y" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" -0.0880722729400576 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.0568420186817881 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.0743565308442815 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.0750086556675258 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.0845813729861789 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.0774316445596026 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.0772570116263983 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.0529948418524719 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.0646077113078896 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.091077509832669 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.0729884312991667 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.0863038250719359 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.078152882769 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.0582275770813291 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.0422418424895522 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.0714218698580645 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.0616613787494801 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.101356256508197 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.0773800849721519 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.075878845519878 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.0724444803980874 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.0833880991568063 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.07819643980625 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.0744458279666667 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.0672248771926647 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.0681420603177778 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.0789627194310256 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.0789307564061111 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.0784719736838971 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.0909878213994949 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" -0.10137018874878 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" -0.0825972963754032 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" -0.0782440202677165 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" -0.083900354157824 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" -0.0827415060904082 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" -0.0496441313538255 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" -0.0765120463525641 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" -0.0471474023101021 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" -0.0882883296441861 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" -0.0717482452402089 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.450979810499568 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.722943674337748 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.76302218170088 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.828888294742268 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.749889456666667 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.705638306688742 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.761438068516949 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.267781342044944 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.652408657909091 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.570941237019217 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.670498220701389 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.492482432210256 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.976850974833333 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.703501766487342 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.680398804104478 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.774444433548387 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.645728612088685 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.216650778374795 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.962039041139241 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.708779069191463 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.810124133715847 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.73173270325 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.985762623125 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.977660980333333 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.759370761556886 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.643866300560306 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.485894484605705 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.642839666627273 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.765057760637255 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.836307422323232 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" -0.699934248861789 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" -0.500338191139785 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" -0.763365457296588 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" -0.752261013276284 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" -0.800675471045918 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" -0.754439610369128 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" -0.983939928846154 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" -0.741285540196335 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" -0.634569173421512 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" -0.538990663942298 "Y" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.0417164808293948 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
2 "WALKING" -0.0433986835453642 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
3 "WALKING" -0.0401923943695015 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING" -0.0410624426912371 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.0384344734528455 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
5 "WALKING" -0.0490624519374172 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING" -0.0437656755737288 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.0500700364842697 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.0414401406082792 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.0400922240331673 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.0397344421815972 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.043380952132265 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.0386820786833333 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.0493914065474684 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "SITTING" -0.0457374795179104 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.0421957057096774 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
13 "SITTING" -0.0440836605146789 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.0439177837856107 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.0414738805316456 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.0441270690182012 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.0416615668939617 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "SITTING" -0.0390296211270938 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.0401207685420833 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "SITTING" -0.0397930495333333 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "STANDING" -0.0445622527458084 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
19 "SITTING" -0.0383208736670278 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "LAYING" -0.0402012429820513 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "STANDING" -0.0424081459060606 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
21 "SITTING" -0.0408236141863333 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "SITTING" -0.0372238262065657 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "STANDING" -0.0404541723047154 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
23 "STANDING" -0.0432722741798387 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
24 "LAYING" -0.0390749421383202 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
25 "STANDING" -0.0389884753435208 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
26 "STANDING" -0.040476400288852 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "LAYING" -0.0464751059848658 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "STANDING" -0.0395641430128205 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.0447972595862042 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.0464322029527616 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.0412903779669452 "Y" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" -0.634472244550432 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
2 "WALKING" -0.783595466728477 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
3 "WALKING" -0.842659862111437 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING" -0.911436316752577 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.888412003333333 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
5 "WALKING" -0.774114270364238 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING" -0.82004406309322 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.300014548011236 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.674920114957468 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.683086930288968 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.773273878854167 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.713441119059829 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.983924353 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.868377254082279 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "SITTING" -0.786312781716418 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.829185586182796 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
13 "SITTING" -0.718988591831804 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.60583333504918 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.982321302658228 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.853956592073171 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.86957312057377 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "SITTING" -0.80093311453125 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.993025651041667 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "SITTING" -0.991806091 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "STANDING" -0.874371824640719 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
19 "SITTING" -0.725991380623889 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "LAYING" -0.643573137512821 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "STANDING" -0.716353299126263 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
21 "SITTING" -0.815859336004902 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "SITTING" -0.898549452979798 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "STANDING" -0.797747537235772 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
23 "STANDING" -0.546043593651882 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
24 "LAYING" -0.792718702440945 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
25 "STANDING" -0.902628080757946 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
26 "STANDING" -0.836112175331633 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "LAYING" -0.796468156174497 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "STANDING" -0.993396012564103 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.825038783246073 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.853639613139535 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.79894807305483 "Y" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" -0.406435448904438 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.432566581302351 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.501779938505279 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.610966605674742 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.391561268041463 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.440232431795033 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.578355099619068 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" 0.102003878820225 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.563547785174026 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.374944236206406 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.610267804090278 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.380394009936325 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.940255585 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.531455265662532 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.392694131024627 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.617370170090323 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.493467193137125 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.292774738243033 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.957021698227848 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.507735205778384 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.671572147098798 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.545947390043031 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.973701284375 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.949811015333333 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.637957449640719 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.521888076609778 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.324959680379103 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.506320391156566 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.59377821414902 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.606166993241414 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" -0.350425993027642 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" -0.548483208943548 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" -0.611509042586877 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" -0.600027697242054 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" -0.610425833240306 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" -0.553874359468121 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" -0.975155754871795 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" -0.584932500113874 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" -0.587686308146221 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" -0.55849001001906 "Y" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.390150939647061 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.464723862913245 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.502753639795894 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.60587907902268 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.422334649479756 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.422162171100331 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.568609162121059 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" 0.0592301040449438 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.567046977262987 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.378656458967972 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.586766083232639 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.430554427691538 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.928300078783333 "Y" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
